OTU_id	0	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	44	45	46	47	48	49	5	6	7	8	9
0	0.9213735459064252	0.6956524186796977	0.04725611155351535	-0.043920222596945606	-0.01043469967862141	0.03236433616515168	0.008833995326923687	0.008354470800910493	-0.004196606579792598	-0.09037370944534594	-0.009644828314744034	-0.09251598371462268	-0.03670220131614998	-0.08674389336421154	0.020804979671030614	0.019338144210950002	-0.07781566956184663	-0.09216255156943248	-0.10914082269739124	-0.060225696215763395	0.04533615640601627	0.015584772813211497	-0.028673202128501663	-0.11356960512986439	-0.08222713287221096	0.051594235143274166	-0.037275923145214516	-0.05963283782441502	0.08639125046286066	0.03325341040514526	-0.03264481641090233	-0.03673302872765454	-0.07584428257622752	0.03170754251181772	-0.015865646305546897	0.07043973809510942	0.04338292536277091	-0.04971220477785119	0.0502779987076141	-0.051105517259598436	0.008810367819710018	0.04983159504049857	-0.00961646286676895	-0.05669291812888569	-0.07586789893235199	-0.03294413588853593	-0.07377810398047124	0.08329145995237512	0.11674682462146202	-0.06636572564565169
1	0.6956524186796976	1.0210009197877512	0.05738655919671829	-0.03848889116135774	-0.04008486211206288	0.013323150286237566	0.05534027354168391	-0.05601775114074161	0.01099319352932572	-0.05931456246841771	0.01626653734987027	-0.12663201554630882	-0.06955503832691821	-0.08350916685856238	0.04668397421485536	-0.0053462795452824535	-0.0008250439862374728	-0.05747283401435771	-0.07450071579663271	0.00025083257014388185	0.0844451281298166	0.01698711680100701	0.036477216004291074	-0.008631677409214228	-0.07839563461925703	0.03836598400370999	-0.06276750036836241	0.041397161360317764	0.04489864915200112	0.022066149190974504	-9.286561717274593e-05	-0.04121409094249523	-0.08572712495915207	-0.04349881013126993	-0.004837486668382177	-0.00810418936288088	0.053705954369293325	-0.06721708526193261	-0.0351533432976563	-0.012563783174402316	0.032725667809534835	0.03188431688381444	-0.04342765260173775	-0.05857766990827336	-0.00038657389545453786	-0.03236167667120372	-0.022400988896441404	0.052711713052939355	0.0939136702084609	-0.07009615363953174
10	0.04725611155351535	0.05738655919671829	1.1189132502776085	-0.5626236335846915	0.11811731770444682	0.07905517704970906	0.09533049014858996	-0.03294119118210267	0.005311238957766075	-0.01880924277271678	-0.02029136865101196	-0.035335548321364374	0.07083242211590067	0.004459030040323302	0.07459783205024481	0.02339986958726562	-0.11435549067276332	-0.04459253539764061	-0.08551392562829592	0.08384712117517054	0.05758764387533833	0.05514160262174687	0.008421643601096599	-0.0388353896220829	-0.023002604650598894	-0.0759568602015009	-0.020387300278432136	0.0683654172889509	0.04281529069193375	0.030070680811673328	0.008113517371701018	0.014240729401597584	0.04755587146634427	0.09567078854504796	0.02720339085858774	-0.013874150108789965	-0.01223098876445189	-0.028096960999803147	-0.04367959648081437	-0.0025405387807679704	0.020034987964759367	0.06970626528602283	-0.02740183332880914	-0.03985686505998673	-0.037186919257103795	0.08037972080671324	0.03425476755162417	-0.005584669050034154	0.043825482944604095	-0.091490475451823
11	-0.04392022259694538	-0.03848889116135775	-0.5626236335846916	1.07391986754218	-0.1013942220247633	-0.05221294906151905	-0.013770282626372718	-0.02284358946260792	-1.96876593572919e-05	0.1188904845913514	0.05213924947296793	0.10766067773511254	-0.02277672396858982	0.06286974265660458	-0.055799549962741404	-0.0023730357727763662	0.1265486123143596	0.05766382945573422	0.054070859095468896	-0.02845206577403446	-0.03932551625042799	0.043623522025682704	0.06319281030357894	0.0014396650354389598	0.006185509485363339	0.12931850860032001	0.09092403705059218	0.012879386001013701	-0.040018044540694346	0.0699002960836949	0.018432257329842355	0.06243109548338733	-0.07786696269854067	-0.0483679099775829	0.0060978632625233314	-0.028795378560022032	0.002222689089867435	-0.017365484517245934	-0.006887173728722086	-0.02968481294813925	0.04422325125125183	-0.05443019054131824	0.045287650716732665	0.07141940311127902	0.0018210740867237987	-0.11768010461435115	-0.07539902242441054	-0.039844772799010726	-0.03064566654713243	0.10895266738450217
12	-0.010434699678621187	-0.04008486211206288	0.11811731770444683	-0.1013942220247633	1.0729669167554015	0.3383874268783206	0.027447692397605476	0.032990916834125514	-0.08760415290243129	-0.11314782129798218	0.018208968131226466	-0.09088058654167132	-0.03347463526797424	0.06485936466530952	-0.031280549355081316	-0.07756310350286426	-0.08363163484334961	0.0033303718244384805	-0.059258513185416736	0.039153035815166666	-0.04804455753089754	0.010213233239783839	0.021442940361233766	0.10779443845174358	0.06945365313495715	0.06322548731694207	-0.1401171156566318	0.06625119101265543	0.07341997511940973	0.0029926498477124163	-0.021748166413750308	-0.019679866281166247	0.03239414114900923	-0.024631728169557512	-0.0272516259793146	0.006638240852244017	-0.13544269533079314	-0.0821480069129031	0.07907291165120953	0.02774933846311656	-0.1600675487509328	0.08175819185577782	0.05855728447658538	-0.028045378727236288	0.01609327049423414	0.02483076243634649	-0.016420576724465875	-0.04399803168332141	0.01588619479829633	-0.008519367211450999
13	0.03236433616515168	0.013323150286237562	0.07905517704970909	-0.052212949061519055	0.3383874268783206	0.9546650645877934	0.03787569832280873	0.08897105435726528	-0.10638176017310161	-0.01874686969592275	0.028395595386006372	-0.05227564409170841	-0.000301494303417985	0.052737649446784884	-0.06747138688003547	-0.016470217512410346	0.023363835649203964	-0.03382203205975106	0.07976652690018549	-0.06531320621978624	-0.07314013869032188	0.06298167841720091	0.0003905796668975117	0.014371562617925387	0.0026226438781967736	0.006145338928644813	-0.07841647964065461	-0.0786506395151931	0.1081369305519981	-0.05571377424110636	0.030724464827338007	0.015726412670435525	-0.04740019275477636	-0.09781897187767231	-0.02032165784590566	0.04479076895654364	-0.11571344928649423	-0.12649444904748675	0.07415843562357388	0.005485938790968861	-0.023294463004508603	0.07608446261221428	0.03629030055097502	-0.017458456904044305	0.1090238629603837	-0.03250515907842841	-0.004709655597481776	-0.047381335208533965	0.004409283292475727	-0.012804747173849577
14	0.008833995326923687	0.0553402735416839	0.0953304901485902	-0.013770282626372908	0.027447692397605472	0.03787569832280873	1.043658658351652	-0.3181801901395914	-0.0547926216835406	-0.031195524564457518	-0.052948865408511146	-0.04392613266140662	0.00562849940226496	-0.008155254221382652	0.11163274431871144	0.028526744730286692	0.04960007416542601	-0.0017322296357098418	-0.07641050698904006	-0.02580385373082579	-0.0602436824587249	0.036122029800677344	-0.00729994412634054	-0.01495540546580482	0.00026614712932406393	0.005643996238900701	-0.047353723177143	-0.008102475315095147	0.008708203960193039	0.009794548445957956	-0.027553917005775978	0.03446971956535093	0.01484916566812945	-0.0023470080872743733	-0.01658587480959429	0.07262011447091953	-0.023675024489121916	-0.044276666681606534	0.009951885407256182	-0.0868500608070788	0.008066724607531215	0.06685217584049494	-0.06238857622974739	0.021137532429025274	0.04384889185241927	0.003782032940361907	-0.06945901376793427	0.031524954174081944	0.04431595222327469	0.11597918228101942
15	0.008354470800910493	-0.05601775114074161	-0.03294119118210266	-0.02284358946260792	0.03299091683412552	0.08897105435726504	-0.31818019013959137	1.060442563585061	-0.05476472544359623	-0.05357083944161557	0.06259921862685262	0.02975487220342077	-0.023604449090328355	-0.07266334088808626	-0.023480523177392375	0.11111737208673073	0.04640356048182022	-0.038423262026960225	0.11596662327648873	0.056258723413156915	-0.0480462690718784	-0.016742087383534335	0.019407586179658827	0.053710655985510676	0.0681730114556975	-0.019225927220568716	0.023554180529892835	0.011358540513917426	-0.0019782458010311806	-0.0037828966185706747	-0.03309168909912025	0.0034683652312882383	0.04827771914530388	0.09448514151790251	-0.05726752262359809	-0.044635316958240745	-0.01520825156335499	-0.005719224561509179	0.025378419178507194	0.035369001392604286	0.0447066841064646	0.02614319462764997	0.08401018530124828	0.011343143151688344	-0.04992777634845957	0.04086311937198072	0.04645504540184826	-0.07702496909852033	0.017568683010637336	-0.07863147765149495
16	-0.004196606579792719	0.010993193529325719	0.0053112389577662875	-1.968765935710056e-05	-0.08760415290243127	-0.10638176017310162	-0.0547926216835406	-0.05476472544359647	1.0564579577951456	-0.03405786759965422	-0.0531261334000422	0.018538630157277382	-0.03675662820849457	0.01837363033437514	0.02744932222450411	0.026841768121962865	0.024206265231707148	-0.09817325541771467	-0.046092118930859204	0.03255711286836472	0.03862353796643215	-0.08770624271714683	0.11593950164479241	0.08398493263232516	-0.0032788355156346096	0.06847167734301744	0.14584214138433862	-0.056951177452221585	-0.09937818542695225	-0.041905962036873	0.003971457463151959	0.012630330482004149	0.10598578239505262	0.010198453391662116	0.03166223721865707	-0.0055411535946766005	0.111142736106939	0.05894485090416236	0.0208353782338474	0.10927184183896399	-0.04879153543760044	-0.13283580806331116	-0.02820697370512752	0.008652629638532605	0.0003683516819243154	-0.07533074508171424	0.030506174157265684	0.012306495810564916	0.03332915183035284	0.03270687475310519
